,ANALYSER_NAME,ANALYSER_VERSION,ANALYSIS_DATE,FIELD_SID_ANIMAL_NAME,FIELD_SID_OWNER_LASTNAME,FIELD_SID_PATIENT_ID,FIELD_SID_PATIENT_LAST_NAME,FIELD_SID_SAMPLE_ID,FIELD_SID_SPECIES_ID,FLAGS_HISTOGRAM_SampleHistogram,MPV_HighLimit,MPV_LowLimit,MPV_Value,PLT_HighLimit,PLT_LowLimit,PLT_Value,PLT_THRESHOLDS_SampleThresholds,HCT_HighLimit,HCT_LowLimit,HCT_Value,HGB_HighLimit,HGB_LowLimit,HGB_Value,HGB_HISTOGRAM_SampleHistogram,MCH_HighLimit,MCH_LowLimit,MCH_Value,MCHC_HighLimit,MCHC_LowLimit,MCHC_Value,MCV_HighLimit,MCV_LowLimit,MCV_Value,RBC_HighLimit,RBC_LowLimit,RBC_Value,RDW_HighLimit,RDW_LowLimit,RDW_Value,TEMPERATURE,UNITS,EOS#_HighLimit,EOS#_LowLimit,EOS#_Value,EOS%_EOS,EOS%_HighLimit,EOS%_LowLimit,EOS%_Value,GRA#_HighLimit,GRA#_LowLimit,GRA#_Value,GRA%_HighLimit,GRA%_LowLimit,GRA%_Value,GRA%_HISTOGRAM_SampleHistogram,LYM#_HighLimit,LYM#_LowLimit,LYM#_Value,LYM%_HighLimit,LYM%_LowLimit,LYM%_Value,MON#_HighLimit,MON#_LowLimit,MON#_Value,MON%_HighLimit,MON%_LowLimit,MON%_Value,MON%_THRESHOLDS_SampleThresholds,WBC_HighLimit,WBC_LowLimit,WBC_Value,genetic_background,Genotype,Treatment,sex,date_of_birth,date_of_treatment,date_sacrificed,age_at_treatment,age_w,weeks_after_treat
120,MICROS60,V2.8 ,16-02-22 18:43,BLOOD,GUEZGUEZ,1198,,AUTOSID121,mouse,0;0;1;6;20;34;48;64;79;92;106;117;129;135;131;128;124;113;106;100;92;87;77;70;62;53;45;41;35;30;25;20;18;16;13;12;12;11;10;9;9;8;7;6;6;6;5;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;3;3;3;3;3;3;3;3;3;4;4;5;5;6;6;7;8;8;9;11;12;12;14;16;18;19;22;25;27;30;35;38;42;47;51;58;62;68;74;80;87;94;105;113;121;132;145;154;164;178;188;197;203;209;214;217;219;221;223;0;,7.3,4.6,5.5,600,140,1115,72,52,36,50.2,18,11.1,16.0,0;0;0;0;0;0;0;0;0;0;1;3;6;11;29;59;108;175;209;223;200;176;146;129;124;119;107;88;70;51;35;26;18;13;12;11;10;11;10;9;10;10;7;7;6;6;5;4;2;2;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.1,42,21.6,31.8,69,44,48,12,5,10.54,25,21,14.9,20.08,Standard,0,0,0.09,1,0,0,2.2,6.8,1.2,0.9,99,0,17.5,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;11;15;31;60;96;139;168;209;220;223;200;177;164;155;146;135;121;105;85;72;67;74;67;63;51;49;47;42;40;40;36;33;31;31;31;29;29;29;31;31;29;24;18;15;15;15;13;13;13;13;13;11;11;9;9;9;6;4;6;6;4;4;4;4;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,3.2,99,0,78.6,0.8,0.3,0.1,99,0,3.9,000;000;096;049;053,15,3,4.2,C57BL6,Cre+,TMX,m,2021-09-20T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.142857142857142,24.0,11.857142857142858
121,MICROS60,V2.8 ,16-02-22 18:45,BLOOD,GUEZGUEZ,1235,,AUTOSID122,mouse,0;0;0;7;17;26;36;46;57;67;76;82;88;88;84;81;76;71;64;57;51;47;43;38;33;30;25;22;20;17;15;14;11;10;8;7;6;5;5;4;4;4;3;3;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;4;4;4;5;5;5;6;7;7;9;10;10;11;12;14;15;18;20;22;23;25;29;32;35;37;40;44;47;51;56;61;64;67;72;80;87;92;97;103;112;121;129;140;151;157;166;174;186;197;203;207;212;214;216;219;220;223;219;0;,7.3,4.6,5.4,600,140,645,72,52,36,51.3,18,11.1,16.0,0;0;0;0;0;0;0;0;0;0;2;7;12;24;44;75;120;168;206;223;219;205;170;152;138;126;109;100;80;61;48;41;26;21;17;14;12;13;12;10;11;8;9;10;8;7;5;5;4;3;3;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.0,42,21.6,31.2,69,44,48,12,5,10.67,25,21,16.2,20.13,Standard,0,0,0.01,1,0,0,0.4,6.8,1.2,0.6,99,0,11.6,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;19;44;76;116;154;192;212;223;207;186;154;132;119;109;102;85;71;58;48;44;42;41;35;25;22;19;19;19;19;18;15;15;18;18;18;15;13;12;12;13;13;12;12;12;10;9;7;9;9;7;6;4;3;3;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.1,99,0,86.0,0.8,0.3,0.1,99,0,2.4,000;000;096;049;053,15,3,4.8,C57BL6,Cre+,vehicle,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
122,MICROS60,V2.8 ,16-02-22 18:46,BLOOD,GUEZGUEZ,1230,,AUTOSID123,mouse,0;0;1;6;15;29;39;49;59;67;76;84;91;91;87;80;75;70;63;59;53;47;42;38;35;30;27;25;21;18;17;14;13;11;9;7;6;5;5;5;3;2;2;2;2;2;2;3;2;3;3;3;3;3;2;2;2;2;2;3;3;3;3;5;6;6;7;9;9;9;10;10;11;11;13;13;14;15;17;19;21;23;23;26;27;30;33;34;39;43;47;53;56;63;70;75;80;87;92;99;103;108;117;127;136;147;155;165;174;186;198;210;221;223;223;223;223;223;223;223;223;223;223;223;223;223;223;0;,7.3,4.6,5.5,600,140,423,72,52,36,52.2,18,11.1,16.3,0;0;0;0;0;0;0;0;0;0;4;9;14;31;52;89;129;173;199;223;216;213;190;172;163;140;124;110;93;82;66;58;42;33;25;22;19;15;13;15;12;10;10;7;7;7;6;5;4;4;4;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.3,42,21.6,31.2,69,44,49,12,5,10.68,25,21,18.3,20.15,Standard,0,0,0.04,1,0,0,0.6,6.8,1.2,1.2,99,0,13.2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;13;41;82;128;167;205;221;223;202;191;176;160;134;117;101;91;77;64;55;49;45;37;31;29;30;29;26;26;24;23;20;21;20;20;19;20;20;18;19;19;20;20;16;14;11;11;10;10;8;6;5;4;4;3;3;2;1;1;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,6.5,99,0,83.8,0.8,0.3,0.2,99,0,3.0,000;000;096;049;053,15,3,7.9,C57BL6,Cre+,TMX,f,2021-10-18T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.142857142857142,20.0,11.857142857142858
123,MICROS60,V2.8 ,16-02-22 18:47,BLOOD,GUEZGUEZ,1234,,AUTOSID124,mouse,0;0;2;9;21;34;48;62;75;88;99;109;116;117;113;107;99;90;82;72;65;59;53;46;39;34;30;27;23;20;18;15;12;11;9;9;7;6;5;4;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;3;3;4;4;4;4;4;5;6;6;8;9;10;11;13;13;16;18;20;23;25;27;30;32;36;40;45;49;53;58;65;71;78;85;92;99;107;115;127;137;148;161;171;183;193;202;209;216;218;223;223;0;,7.3,4.6,5.1,600,140,973,72,52,36,50.7,18,11.1,16.2,0;0;0;0;0;0;0;0;0;0;1;2;5;12;23;57;102;163;207;223;199;173;138;136;120;117;99;85;65;50;36;28;17;14;12;10;11;9;9;10;8;8;9;6;5;6;4;4;3;3;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.2,42,21.6,31.9,69,44,48,12,5,10.65,25,21,14.6,20.13,Standard,0,0,0.04,1,0,0,1.0,6.8,1.2,0.5,99,0,9.7,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;19;41;74;126;171;203;214;223;209;194;169;159;134;119;101;94;88;79;66;54;48;44;43;34;29;24;26;26;26;23;18;16;14;14;13;14;14;13;9;9;9;11;11;11;9;6;4;3;3;4;4;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.1,99,0,87.3,0.8,0.3,0.1,99,0,3.0,000;000;096;049;053,15,3,4.7,C57BL6,Cre-,TMX,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
124,MICROS60,V2.8 ,16-02-22 18:49,BLOOD,GUEZGUEZ,1229,,AUTOSID125,mouse,0;0;2;12;27;44;61;79;97;112;126;138;148;148;142;133;124;114;102;92;83;75;67;58;51;46;41;34;30;25;22;18;16;14;12;11;8;7;6;6;6;5;4;3;3;2;2;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;1;2;2;2;2;2;2;3;2;2;3;3;4;4;4;6;6;6;8;10;11;13;14;17;18;20;22;24;27;30;32;35;40;44;51;55;61;68;74;80;90;99;111;120;125;137;149;163;176;191;198;205;208;213;219;223;223;221;218;0;,7.3,4.6,5.0,600,140,991,72,52,36,51.2,18,11.1,16.5,0;0;0;0;0;0;0;0;0;0;1;2;4;11;23;53;94;151;193;223;200;167;141;124;122;114;104;91;71;51;37;28;21;14;12;11;11;10;10;9;9;10;7;8;6;4;5;4;3;3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.5,42,21.6,32.2,69,44,48,12,5,10.62,25,21,14.7,20.14,Standard,0,0,0.03,1,0,0,0.7,6.8,1.2,0.7,99,0,10.8,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;16;39;73;111;147;182;212;223;216;200;185;173;158;147;131;113;96;76;69;61;60;52;48;42;37;33;30;24;22;19;19;19;18;18;21;21;18;13;10;10;10;12;12;12;10;9;7;7;7;7;6;4;4;3;4;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.7,99,0,86.0,0.8,0.3,0.1,99,0,3.2,000;000;096;049;053,15,3,5.5,C57BL6,Cre-,TMX,f,2021-10-18T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.142857142857142,20.0,11.857142857142858
125,MICROS60,V2.8 ,16-02-22 18:50,BLOOD,GUEZGUEZ,1236,,AUTOSID126,mouse,0;0;2;8;20;32;46;58;69;79;89;98;104;104;100;94;85;77;70;64;56;50;44;40;35;31;28;24;21;18;16;14;13;10;9;8;6;6;6;5;4;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;4;4;4;4;5;6;6;6;7;8;10;10;11;13;14;16;17;19;20;23;25;28;30;35;40;45;50;54;59;65;70;76;83;89;94;101;110;120;131;139;147;159;170;179;190;198;204;209;213;217;221;222;223;222;0;,7.3,4.6,5.2,600,140,897,72,52,36,51.6,18,11.1,16.6,0;0;0;0;0;0;0;0;0;0;1;4;8;19;41;78;127;187;219;223;196;172;143;136;122;116;95;81;62;48;36;28;21;15;14;13;11;13;11;9;8;9;8;7;5;4;3;4;3;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.2,42,21.6,32.2,69,44,47,12,5,10.95,25,21,15.3,20.1,Standard,0,0,0.04,1,0,0,0.9,6.8,1.2,0.5,99,0,7.9,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;17;42;77;118;152;189;211;223;212;198;180;159;139;121;105;88;76;63;52;44;38;35;33;29;26;22;19;16;13;13;13;16;14;13;11;8;10;10;8;7;5;5;5;7;7;5;5;5;4;1;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.4,99,0,89.7,0.8,0.3,0.1,99,0,2.4,000;000;096;049;053,15,3,5.0,C57BL6,Cre+,vehicle,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
126,MICROS60,V2.8 ,16-02-22 18:52,BLOOD,GUEZGUEZ,1237,,AUTOSID127,mouse,0;0;2;9;21;31;43;54;64;77;85;94;101;99;93;88;81;73;66;58;51;44;38;34;31;28;24;21;18;15;13;13;12;9;8;7;5;5;4;4;4;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;3;3;3;3;3;3;3;4;4;4;4;4;4;5;5;5;6;7;8;9;11;11;12;14;16;18;20;21;23;25;27;32;35;38;44;47;51;58;64;68;75;78;83;90;95;102;110;116;127;136;146;156;166;175;185;194;201;209;212;215;218;220;223;0;,7.3,4.6,5.1,600,140,706,72,52,36,53.9,18,11.1,17.1,0;0;0;0;0;0;0;0;0;0;1;3;8;16;35;62;107;158;201;223;218;198;172;154;140;127;107;98;85;63;50;38;28;21;19;15;14;13;12;11;12;9;10;7;7;7;6;5;4;5;2;3;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.5,42,21.6,31.8,69,44,49,12,5,11.05,25,21,15.9,20.15,Standard,0,0,0.02,1,0,0,0.4,6.8,1.2,0.9,99,0,12.7,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;12;32;61;98;143;186;211;223;214;200;182;171;164;150;133;111;94;78;69;59;50;39;36;34;32;32;29;26;23;23;25;23;20;20;19;19;18;18;19;19;19;15;13;12;13;12;9;9;8;8;6;5;4;2;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.9,99,0,84.2,0.8,0.3,0.1,99,0,3.1,000;000;096;049;053,15,3,5.9,C57BL6,Cre+,vehicle,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
127,MICROS60,V2.8 ,16-02-22 18:53,BLOOD,GUEZGUEZ,1204,,AUTOSID128,mouse,0;0;0;8;19;33;48;63;79;94;108;122;135;139;137;133;127;119;110;101;94;83;75;66;60;55;48;43;36;33;28;26;22;20;18;16;13;12;11;10;9;7;6;6;5;4;4;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;4;4;4;4;4;5;5;5;6;7;8;9;11;11;12;13;16;17;18;20;22;25;28;31;33;37;40;43;47;51;57;64;68;73;82;89;96;105;114;121;131;137;147;157;168;176;186;193;201;208;211;216;219;222;221;223;0;,7.3,4.6,5.4,600,140,1237,72,52,36,45.7,18,11.1,14.5,0;0;0;0;0;0;0;0;0;0;2;5;9;22;44;88;135;195;222;223;201;168;150;137;128;114;103;82;63;48;30;24;17;13;13;11;9;9;9;10;8;8;7;5;4;4;3;3;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.7,42,21.6,31.7,69,44,46,12,5,9.86,25,21,15.8,20.12,Standard,0,0,0.02,1,0,0,0.5,6.8,1.2,0.8,99,0,16.1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;25;61;105;151;188;212;223;212;199;182;160;137;120;103;88;69;66;61;56;49;39;32;27;28;27;23;20;22;27;28;27;27;27;27;27;25;25;23;23;22;22;20;17;17;15;13;13;11;11;10;8;5;5;3;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,3.8,99,0,81.5,0.8,0.3,0.1,99,0,2.4,000;000;096;049;053,15,3,4.7,C57BL6,Cre+,TMX,m,2021-09-21T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.0,23.857142857142858,11.857142857142858
128,MICROS60,V2.8 ,16-02-22 18:55,BLOOD,GUEZGUEZ,1202,,AUTOSID129,mouse,0;0;0;5;12;21;31;43;51;61;70;78;83;85;85;83;80;73;68;62;57;52;47;43;38;34;29;26;24;20;19;17;15;14;13;10;9;8;7;7;7;6;5;5;4;4;4;3;3;3;3;2;2;2;2;2;3;3;3;3;3;5;5;5;6;6;6;7;7;7;8;8;8;8;8;9;10;11;12;13;13;15;17;19;22;24;26;29;31;34;37;40;44;50;55;59;63;67;73;78;85;91;95;100;104;113;120;128;135;144;150;159;165;175;184;192;201;209;213;215;218;219;223;221;221;217;215;0;,7.3,4.6,5.8,600,140,878,72,52,36,49.8,18,11.1,15.5,0;0;0;0;0;0;0;0;0;0;5;11;21;42;71;117;158;202;213;223;198;172;156;137;122;107;90;77;61;47;38;31;22;18;17;15;12;13;11;10;10;7;7;6;5;5;3;3;2;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.3,42,21.6,31.0,69,44,46,12,5,10.84,25,21,17.0,20.25,Standard,0,0,0.03,1,0,0,0.8,6.8,1.2,0.6,99,0,13.2,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;27;60;106;157;194;217;223;217;195;174;148;131;108;87;76;65;59;48;40;33;32;30;27;23;21;23;21;21;18;18;18;21;23;23;20;21;21;23;21;18;16;13;11;15;13;11;8;5;5;3;3;3;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,3.7,99,0,84.2,0.8,0.3,0.1,99,0,2.6,000;000;096;049;053,15,3,4.4,C57BL6,Cre+,vehicle,m,2021-09-21T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.0,23.857142857142858,11.857142857142858
129,MICROS60,V2.8 ,16-02-22 18:56,BLOOD,GUEZGUEZ,1206,,AUTOSID130,mouse,0;0;0;4;12;21;30;41;53;64;73;81;90;94;94;93;90;86;81;74;70;66;60;54;50;45;40;35;30;28;25;22;19;17;16;14;12;12;11;10;9;8;8;8;8;7;7;6;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;5;6;7;7;8;8;9;9;11;11;12;12;14;16;19;21;23;25;27;30;33;37;40;44;49;54;61;66;72;79;85;90;98;106;113;121;128;137;147;155;161;171;179;189;198;202;208;212;214;217;221;222;223;221;0;,7.3,4.6,6.0,600,140,1089,72,52,36,50.3,18,11.1,15.7,0;0;0;0;0;0;0;0;0;0;3;8;14;31;62;110;159;204;223;218;200;179;156;132;122;109;97;82;65;48;38;30;18;17;14;16;12;12;11;11;11;9;6;6;5;5;4;4;3;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.5,42,21.6,31.2,69,44,46,12,5,10.83,25,21,16.6,20.38,Standard,0,0,0.03,1,0,0,0.7,6.8,1.2,0.9,99,0,16.4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;9;30;64;110;154;189;215;223;218;197;177;161;142;120;101;83;72;60;47;41;37;36;34;30;31;31;31;28;28;33;34;36;33;33;28;28;25;28;26;26;23;20;18;18;17;14;12;11;9;7;6;3;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.1,99,0,80.4,0.8,0.3,0.1,99,0,3.2,000;000;096;049;053,15,3,5.1,C57BL6,Cre-,TMX,m,2021-09-21T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.0,23.857142857142858,11.857142857142858
130,MICROS60,V2.8 ,07-03-22 13:52,BLOOD,GUEZGUEZ,1230 PB,,1230 PB,mouse,0;0;0;6;13;23;32;44;55;65;75;85;93;96;98;94;92;86;81;75;70;63;59;53;47;42;37;32;28;25;22;19;16;15;13;11;10;9;8;7;6;5;4;3;3;3;3;3;3;3;2;3;3;3;3;2;2;2;2;3;3;3;3;3;3;3;4;4;6;6;6;7;8;10;11;12;14;15;15;18;19;21;22;23;25;26;27;29;32;34;39;42;46;51;55;61;67;74;79;84;90;95;103;108;115;120;124;131;137;147;154;164;171;179;190;199;207;217;220;221;223;221;221;219;216;213;213;0;,7.3,4.6,5.7,600,140,808,72,52,36,50.5,18,11.1,15.6,0;0;0;0;0;0;0;0;0;0;5;11;19;39;64;103;146;180;213;223;210;194;163;146;132;116;103;93;79;60;50;42;29;26;20;17;13;12;12;11;12;9;9;7;6;6;5;5;4;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.6,42,21.6,30.8,69,44,47,12,5,10.67,25,21,17.2,20.05,Standard,0,0,0.03,1,0,0,0.6,6.8,1.2,1.3,99,0,20.3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;7;20;42;74;115;157;196;216;223;219;202;191;179;163;148;124;115;106;98;79;65;56;51;45;38;37;37;37;35;32;31;29;29;29;29;31;31;29;31;32;35;35;34;29;26;24;23;21;21;23;21;17;14;12;12;12;9;7;6;6;6;3;3;3;3;3;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.7,99,0,76.4,0.8,0.3,0.2,99,0,3.3,000;000;096;049;053,15,3,6.2,C57BL6,Cre+,TMX,f,2021-10-18T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.142857142857142,20.0,11.857142857142858
